Date,Time,T02,T04,T06,T08,T09,T12,T13,T14,T17,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T33,T35,T36,T37,T39,T40,T41,T42,T43,T44,T46,T47,T48,T49,T51,T52,T53,T55,T56,T57,T58,T59,T60
2023-03-24,0:00:00,-15.043,-15.997,-15.125,-15.583,-16.551,-15.551,-16.06,-16.536,-15.474,-15.556,-15.541,-15.578,-17.081,-15.578,-17.094,-14.622,-17.065,-15.963,-16.05,-15.568,-16.527,-13.562,-14.056,-14.551,-15.546,-13.982,-15.609,-16.499,-14.004,-16.01,-17.103,-14.993,-15.041,-16.021,-14.571,-15.055,-15.556,-15.051,-15.051,-15.541,-14.54,-16.03,-16.546,-15.626,-16.507
2023-03-24,4:00:00,-15.043,-15.997,-14.62,-15.583,-16.551,-15.551,-15.555,-16.536,-15.474,-15.556,-15.541,-15.074,-17.081,-15.578,-16.589,-14.622,-17.065,-15.46,-16.05,-15.062,-16.527,-13.562,-14.056,-14.551,-15.546,-13.982,-15.609,-16.499,-14.004,-16.01,-17.103,-14.993,-15.041,-16.021,-14.571,-15.055,-15.556,-14.546,-15.051,-15.541,-14.54,-16.03,-16.546,-15.626,-16.507
2023-03-24,8:00:00,-15.043,-15.997,-14.62,-15.583,-18.067,-15.551,-15.555,-17.541,-15.474,-15.556,-15.541,-15.074,-17.081,-15.578,-16.589,-14.622,-17.065,-15.46,-16.05,-15.062,-17.031,-13.562,-14.056,-14.551,-15.546,-13.982,-15.609,-16.499,-14.004,-16.01,-17.61,-14.993,-15.041,-16.021,-14.067,-15.055,-15.556,-14.546,-15.051,-15.541,-14.54,-16.03,-16.546,-15.626,-16.507
2023-03-24,12:00:00,-15.043,-15.997,-14.62,-15.583,-17.056,-15.551,-16.06,-17.039,-15.976,-15.556,-16.046,-15.074,-17.585,-15.578,-16.589,-14.622,-17.065,-15.46,-16.05,-15.062,-17.031,-13.562,-14.056,-14.551,-15.546,-13.982,-15.609,-16.499,-14.004,-16.514,-18.116,-14.993,-15.041,-16.021,-14.067,-15.055,-15.556,-14.546,-15.051,-15.541,-14.54,-15.526,-16.546,-15.626,-16.507
2023-03-24,16:00:00,-15.043,-15.997,-14.62,-15.082,-15.036,-15.551,-15.555,-15.531,-15.474,-15.556,-15.541,-15.074,-17.081,-15.578,-16.589,-14.116,-17.065,-15.46,-16.05,-15.062,-16.527,-13.562,-13.552,-14.551,-15.546,-13.982,-15.609,-16.499,-14.004,-16.01,-17.103,-14.993,-15.041,-15.52,-14.067,-15.055,-15.556,-14.546,-15.051,-15.541,-14.54,-15.526,-16.042,-15.626,-16.507
2023-03-24,20:00:00,-15.043,-15.997,-14.62,-14.581,-15.541,-15.551,-15.555,-15.531,-14.972,-15.052,-15.036,-15.074,-16.576,-15.074,-16.589,-14.116,-16.56,-15.46,-16.05,-15.062,-16.022,-13.562,-13.552,-14.551,-15.546,-13.982,-15.609,-15.997,-14.004,-15.505,-16.091,-14.993,-15.041,-15.52,-14.067,-15.055,-15.556,-14.546,-15.051,-15.036,-14.54,-15.526,-16.042,-15.626,-16.005
2023-03-25,0:00:00,-15.043,-15.495,-14.62,-15.583,-17.562,-15.551,-15.555,-16.536,-14.972,-15.052,-15.036,-15.074,-16.576,-15.074,-16.589,-14.116,-16.56,-15.46,-15.546,-15.062,-16.527,-13.562,-13.552,-14.047,-15.043,-13.982,-15.105,-15.997,-14.004,-16.01,-17.103,-14.491,-15.041,-15.52,-14.067,-15.055,-15.556,-14.546,-14.546,-15.036,-14.54,-15.526,-16.042,-15.626,-16.005
2023-03-25,4:00:00,-14.539,-15.495,-14.62,-17.085,-19.584,-15.046,-15.555,-18.044,-15.976,-15.052,-16.046,-15.074,-17.081,-15.074,-16.589,-14.116,-17.065,-15.46,-15.546,-15.062,-17.031,-13.562,-13.552,-14.047,-15.043,-13.478,-15.105,-15.997,-14.004,-16.01,-18.116,-14.491,-15.041,-15.52,-14.067,-14.551,-15.556,-14.546,-15.051,-15.541,-14.54,-15.526,-16.042,-15.626,-16.005
2023-03-25,8:00:00,-14.539,-15.997,-14.62,-17.586,-20.089,-15.551,-16.06,-19.05,-16.98,-15.052,-16.551,-15.074,-17.585,-15.578,-16.589,-14.116,-17.065,-15.46,-16.05,-15.062,-18.041,-13.562,-13.552,-14.047,-15.043,-13.478,-15.105,-15.997,-14.004,-16.514,-19.129,-14.491,-15.041,-15.52,-14.067,-14.551,-15.556,-14.546,-15.051,-15.541,-14.54,-15.526,-16.546,-15.626,-16.507
2023-03-25,12:00:00,-15.043,-15.997,-14.62,-17.586,-18.573,-15.551,-16.06,-18.044,-16.98,-15.556,-16.551,-15.074,-18.09,-16.081,-17.094,-14.116,-17.57,-15.46,-16.05,-15.062,-18.041,-13.562,-13.552,-14.047,-15.043,-13.478,-15.105,-15.997,-14.004,-16.514,-19.129,-14.491,-15.041,-15.52,-14.067,-14.551,-15.556,-14.546,-15.555,-16.046,-14.54,-15.526,-17.05,-16.132,-16.507
2023-03-25,16:00:00,-15.043,-15.997,-14.62,-16.084,-16.046,-15.551,-16.06,-16.536,-16.478,-15.556,-16.551,-15.074,-17.585,-16.081,-17.094,-14.116,-17.57,-15.46,-16.05,-15.062,-17.031,-13.059,-13.552,-14.047,-15.043,-13.478,-15.105,-15.997,-14.004,-16.514,-18.116,-14.491,-15.041,-15.52,-14.067,-15.055,-15.556,-14.546,-15.555,-15.541,-14.037,-15.526,-16.546,-16.132,-16.507
2023-03-25,20:00:00,-15.043,-15.997,-14.62,-16.084,-17.562,-15.551,-16.06,-16.536,-15.976,-15.556,-16.046,-15.074,-17.585,-15.578,-16.589,-14.116,-17.065,-15.46,-16.05,-15.062,-16.527,-13.059,-13.552,-14.047,-15.546,-13.478,-15.105,-15.997,-13.5,-16.01,-17.61,-14.491,-15.041,-15.52,-14.067,-15.055,-15.556,-14.546,-15.555,-15.541,-14.037,-15.526,-16.546,-16.132,-16.507
2023-03-26,0:00:00,-15.043,-15.997,-14.62,-16.084,-17.562,-15.551,-15.555,-17.039,-15.976,-15.556,-16.046,-15.074,-17.585,-15.578,-16.589,-14.116,-17.065,-15.46,-16.05,-15.062,-17.031,-13.059,-13.552,-14.047,-15.546,-13.478,-15.105,-15.997,-13.5,-16.01,-18.116,-14.491,-15.041,-15.52,-14.067,-15.055,-15.556,-14.546,-15.051,-15.541,-14.037,-15.526,-16.546,-15.626,-16.507
2023-03-26,4:00:00,-15.043,-15.997,-14.62,-16.084,-17.562,-15.551,-15.555,-17.541,-15.976,-15.556,-16.046,-15.074,-17.585,-15.578,-16.589,-14.116,-17.065,-15.46,-16.05,-15.062,-17.031,-13.059,-13.552,-14.047,-15.546,-13.478,-15.105,-15.997,-13.5,-16.01,-18.116,-14.491,-15.041,-15.52,-14.067,-15.055,-15.556,-14.546,-15.051,-15.541,-14.037,-15.526,-16.546,-15.626,-16.507
2023-03-26,8:00:00,-15.043,-15.997,-14.62,-15.583,-16.551,-15.551,-15.555,-17.039,-15.976,-15.052,-16.046,-15.074,-17.585,-15.578,-16.589,-14.116,-17.065,-15.46,-16.05,-15.062,-17.031,-13.059,-13.552,-14.047,-15.043,-13.478,-15.105,-15.997,-13.5,-16.01,-17.61,-14.491,-15.041,-15.52,-14.067,-15.055,-15.556,-14.546,-15.051,-15.541,-14.037,-15.526,-16.546,-15.626,-16.507
2023-03-26,12:00:00,-15.043,-15.997,-14.62,-14.08,-14.026,-15.551,-15.555,-15.028,-15.474,-15.052,-15.541,-15.074,-17.081,-15.074,-16.589,-14.116,-17.065,-15.46,-16.05,-15.062,-16.022,-13.059,-13.552,-14.047,-15.043,-13.478,-15.105,-15.997,-13.5,-15.505,-16.597,-14.491,-15.041,-15.52,-14.067,-15.055,-15.556,-14.546,-15.051,-15.541,-14.037,-15.526,-16.042,-15.626,-16.507
2023-03-26,16:00:00,-14.539,-15.495,-14.62,-12.577,-11.502,-15.046,-15.051,-13.521,-13.968,-15.052,-14.531,-15.074,-16.072,-14.57,-16.085,-14.116,-16.56,-14.958,-15.546,-15.062,-14.509,-13.059,-13.552,-14.047,-15.043,-13.478,-15.105,-15.997,-13.5,-15.001,-15.079,-14.491,-15.041,-15.52,-14.067,-15.055,-15.556,-14.546,-14.546,-15.036,-14.037,-15.526,-15.538,-15.12,-16.005
2023-03-26,20:00:00,-14.539,-15.495,-14.115,-12.076,-11.502,-15.046,-14.546,-13.019,-12.964,-15.052,-13.521,-14.57,-15.064,-14.066,-15.58,-14.116,-15.551,-14.455,-15.043,-14.557,-13.5,-13.059,-13.552,-14.047,-15.043,-13.478,-15.105,-15.997,-13.5,-13.993,-14.067,-14.491,-15.041,-15.52,-14.067,-14.551,-15.052,-14.546,-14.042,-14.531,-14.037,-15.526,-14.53,-14.614,-15.503
2023-03-27,0:00:00,-14.035,-14.993,-14.115,-12.076,-12.006,-15.046,-14.042,-13.019,-12.964,-14.548,-13.521,-14.57,-14.56,-13.562,-15.58,-14.116,-15.046,-14.455,-15.043,-14.557,-13.5,-13.059,-13.552,-14.047,-15.043,-13.478,-15.105,-15.495,-13.5,-13.993,-14.067,-14.491,-14.538,-15.019,-14.067,-14.551,-15.052,-14.546,-13.537,-14.026,-14.037,-15.023,-14.53,-14.614,-15.001
2023-03-27,4:00:00,-14.035,-14.993,-14.115,-12.076,-11.502,-14.542,-14.042,-13.019,-12.462,-14.548,-13.016,-14.066,-14.056,-13.562,-15.075,-14.116,-15.046,-13.953,-14.539,-14.052,-13.5,-13.059,-13.552,-14.047,-14.539,-13.478,-14.601,-15.495,-13.5,-13.489,-13.561,-14.491,-14.538,-15.019,-14.067,-14.551,-14.548,-14.042,-13.537,-13.521,-14.037,-15.023,-14.026,-14.108,-15.001
2023-03-27,8:00:00,-14.035,-14.491,-13.61,-11.576,-10.997,-14.542,-13.537,-12.014,-12.462,-14.044,-13.016,-14.066,-14.056,-13.562,-14.571,-13.61,-14.542,-13.953,-14.539,-14.052,-12.995,-13.059,-13.552,-14.047,-14.539,-13.478,-14.601,-15.495,-13.5,-13.489,-13.055,-14.491,-14.538,-15.019,-13.562,-14.047,-14.548,-14.042,-13.033,-13.521,-14.037,-15.023,-14.026,-14.108,-14.498
2023-03-27,12:00:00,-13.531,-14.491,-13.61,-11.075,-10.997,-14.037,-13.537,-12.014,-11.96,-14.044,-12.511,-14.066,-13.552,-13.059,-14.571,-13.61,-14.037,-13.45,-14.035,-13.547,-12.491,-13.059,-13.048,-14.047,-14.035,-13.478,-14.601,-15.495,-13.5,-12.985,-12.55,-14.491,-14.035,-14.518,-13.562,-14.047,-14.548,-14.042,-13.033,-13.016,-14.037,-14.519,-13.522,-13.602,-14.498
2023-03-27,16:00:00,-13.531,-13.989,-13.105,-10.574,-9.988,-14.037,-13.033,-11.009,-11.458,-14.044,-12.511,-13.562,-13.048,-13.059,-14.067,-13.61,-14.037,-13.45,-13.531,-13.547,-11.987,-13.059,-13.048,-13.544,-14.035,-13.478,-14.097,-14.993,-13.5,-12.985,-12.044,-13.989,-14.035,-14.518,-13.562,-13.544,-14.044,-14.042,-12.529,-13.016,-14.037,-14.519,-13.522,-13.602,-13.996
2023-03-27,20:00:00,-13.027,-13.989,-13.105,-11.075,-12.006,-14.037,-13.033,-12.014,-11.458,-13.54,-12.006,-13.562,-13.048,-12.555,-14.067,-13.61,-13.533,-13.45,-13.531,-13.043,-11.987,-13.059,-13.048,-13.544,-14.035,-12.974,-14.097,-14.993,-13.5,-12.985,-12.55,-13.989,-14.035,-14.518,-13.058,-13.544,-14.044,-13.537,-12.529,-12.511,-13.535,-14.015,-13.019,-13.602,-13.996
2023-03-28,0:00:00,-13.027,-13.989,-13.105,-13.078,-13.521,-13.533,-13.537,-14.023,-12.462,-13.54,-13.016,-13.562,-13.552,-13.059,-14.067,-13.61,-13.533,-12.948,-13.531,-13.043,-12.995,-13.059,-13.048,-13.544,-13.531,-12.974,-14.097,-14.993,-13.5,-13.489,-14.067,-13.989,-13.532,-14.017,-13.058,-13.544,-14.044,-13.537,-12.529,-13.016,-13.535,-14.015,-13.522,-13.602,-13.996
2023-03-28,4:00:00,-13.027,-13.989,-13.105,-13.579,-14.531,-13.533,-13.537,-14.023,-13.466,-13.54,-13.521,-13.059,-13.552,-13.562,-14.067,-13.105,-14.037,-13.45,-13.531,-13.043,-13.5,-12.555,-13.048,-13.544,-13.531,-12.974,-13.594,-14.491,-12.996,-13.489,-14.067,-13.989,-13.532,-14.017,-13.058,-13.544,-14.044,-13.537,-13.033,-13.016,-13.535,-14.015,-14.026,-13.602,-13.996
2023-03-28,8:00:00,-13.027,-13.989,-13.105,-14.08,-15.036,-14.037,-13.537,-15.028,-13.968,-13.54,-14.026,-13.059,-14.056,-13.562,-14.067,-13.105,-14.037,-13.45,-13.531,-13.043,-14.004,-12.555,-13.048,-13.544,-13.531,-12.974,-13.594,-14.491,-12.996,-13.993,-14.573,-13.488,-13.532,-14.017,-13.058,-13.544,-14.044,-13.537,-13.033,-13.521,-13.535,-14.015,-14.026,-14.108,-13.996
2023-03-28,12:00:00,-13.027,-13.989,-13.105,-14.08,-14.026,-14.037,-14.042,-14.526,-13.968,-13.54,-14.026,-13.562,-14.56,-13.562,-14.571,-13.105,-14.542,-13.45,-13.531,-13.547,-14.004,-12.555,-13.048,-13.544,-13.531,-12.974,-13.594,-14.491,-12.996,-13.993,-15.079,-13.488,-13.532,-14.017,-13.058,-13.544,-14.044,-13.537,-13.033,-13.521,-13.032,-14.015,-14.026,-14.108,-14.498
2023-03-28,16:00:00,-13.027,-13.989,-13.105,-13.579,-13.521,-14.037,-14.042,-14.023,-13.466,-13.54,-14.026,-13.562,-14.56,-13.562,-14.571,-13.105,-14.542,-13.45,-13.531,-13.547,-13.5,-12.555,-13.048,-13.544,-13.531,-12.974,-13.594,-14.491,-12.996,-13.993,-14.573,-13.488,-13.532,-14.017,-13.058,-13.544,-14.044,-13.537,-13.033,-13.521,-13.032,-14.015,-14.026,-14.108,-14.498
2023-03-28,20:00:00,-13.027,-14.491,-13.105,-14.08,-15.036,-14.037,-14.042,-14.526,-13.968,-13.54,-14.026,-13.562,-14.56,-13.562,-14.571,-13.105,-14.542,-13.45,-13.531,-13.547,-14.004,-12.555,-12.544,-13.04,-13.531,-12.974,-13.594,-14.491,-12.996,-13.993,-15.079,-13.488,-13.532,-14.017,-13.058,-13.544,-14.044,-13.537,-13.537,-13.521,-13.032,-14.015,-14.026,-14.108,-14.498
2023-03-29,0:00:00,-13.027,-14.491,-13.105,-15.583,-17.056,-14.037,-14.042,-16.033,-14.47,-13.54,-14.531,-13.562,-15.064,-14.066,-14.571,-13.105,-14.542,-13.45,-13.531,-13.547,-15.013,-12.555,-12.544,-13.04,-13.531,-12.974,-14.097,-14.491,-12.996,-14.497,-16.091,-13.488,-13.532,-14.017,-13.058,-13.544,-14.044,-13.537,-13.537,-14.026,-13.032,-14.015,-14.53,-14.108,-14.498
2023-03-29,4:00:00,-13.531,-14.491,-13.105,-15.583,-17.562,-14.037,-14.546,-16.536,-14.972,-14.044,-15.036,-13.562,-15.568,-14.57,-14.571,-13.105,-15.046,-13.953,-14.035,-13.547,-15.517,-12.555,-12.544,-13.04,-13.531,-12.974,-14.097,-14.491,-12.996,-15.001,-16.597,-13.488,-13.532,-14.017,-13.058,-13.544,-14.044,-13.537,-13.537,-14.026,-13.032,-14.015,-15.034,-14.614,-14.498
2023-03-29,8:00:00,-13.531,-14.491,-13.105,-16.585,-18.573,-14.037,-14.546,-17.541,-15.976,-14.044,-15.541,-13.562,-16.072,-14.57,-15.075,-13.105,-15.551,-13.953,-14.035,-13.547,-16.022,-12.555,-12.544,-13.04,-13.531,-12.974,-14.097,-14.491,-12.996,-15.505,-17.61,-13.488,-14.035,-14.518,-13.058,-13.544,-14.044,-13.537,-14.042,-14.531,-13.032,-14.015,-15.538,-14.614,-15.001
2023-03-29,12:00:00,-13.531,-14.993,-13.61,-16.585,-16.551,-14.542,-15.051,-17.039,-16.478,-14.044,-16.046,-14.066,-16.576,-15.074,-15.075,-13.105,-15.551,-14.455,-14.035,-14.052,-16.527,-12.555,-12.544,-13.04,-14.035,-12.974,-14.097,-14.491,-12.996,-15.505,-17.61,-13.488,-14.035,-14.518,-13.058,-13.544,-14.548,-13.537,-14.546,-15.036,-13.032,-14.015,-15.538,-15.12,-15.503
2023-03-29,16:00:00,-14.035,-14.993,-13.61,-15.082,-14.531,-14.542,-15.051,-15.028,-15.474,-14.548,-15.541,-14.066,-16.072,-15.074,-15.58,-13.105,-15.551,-14.455,-14.539,-14.052,-15.517,-12.555,-12.544,-13.04,-14.035,-12.974,-14.097,-14.993,-12.996,-15.001,-16.597,-13.488,-14.035,-14.518,-13.562,-13.544,-14.548,-13.537,-14.546,-14.531,-13.032,-14.519,-15.538,-15.12,-15.503
2023-03-29,20:00:00,-14.035,-14.993,-13.61,-14.581,-15.541,-14.542,-14.546,-15.028,-14.972,-14.548,-15.036,-14.066,-16.072,-14.57,-15.075,-13.105,-15.551,-14.455,-14.539,-14.052,-15.013,-12.555,-12.544,-13.04,-14.035,-12.974,-14.097,-14.993,-12.996,-15.001,-16.091,-13.488,-14.035,-14.518,-13.562,-14.047,-14.548,-13.537,-14.042,-14.531,-13.032,-14.519,-15.034,-14.614,-15.001
2023-03-30,0:00:00,-14.035,-14.993,-13.61,-15.082,-16.046,-14.542,-14.546,-16.033,-14.972,-14.548,-15.036,-14.066,-16.072,-14.57,-15.075,-13.105,-15.551,-14.455,-14.539,-14.052,-15.517,-12.555,-13.048,-13.04,-14.035,-12.974,-14.097,-14.993,-12.996,-15.001,-16.597,-13.989,-14.035,-14.518,-13.562,-14.047,-14.548,-13.537,-14.042,-14.531,-13.032,-14.519,-15.034,-14.614,-15.001
2023-03-30,4:00:00,-14.035,-14.993,-13.61,-15.583,-17.056,-14.542,-14.546,-16.536,-14.972,-14.548,-15.036,-14.066,-16.072,-14.57,-15.075,-13.105,-15.551,-14.455,-14.539,-14.052,-16.022,-12.555,-13.048,-13.04,-14.035,-12.974,-14.097,-14.993,-12.996,-15.001,-17.103,-13.989,-14.035,-14.518,-13.562,-14.047,-14.548,-13.537,-14.042,-14.531,-13.032,-14.519,-15.538,-14.614,-15.001
2023-03-30,8:00:00,-14.035,-14.993,-13.61,-16.084,-17.562,-14.542,-14.546,-16.536,-15.474,-14.548,-15.036,-14.066,-16.072,-14.57,-15.58,-13.105,-15.551,-14.455,-14.539,-14.052,-16.022,-12.555,-13.048,-13.04,-14.035,-12.974,-14.097,-14.993,-12.996,-15.505,-17.103,-13.989,-14.035,-14.518,-13.562,-14.047,-14.548,-13.537,-14.042,-14.531,-13.032,-14.519,-15.538,-15.12,-15.503
2023-03-30,12:00:00,-14.035,-14.993,-13.61,-16.084,-16.046,-14.542,-15.051,-16.536,-15.474,-14.548,-15.541,-14.066,-16.576,-14.57,-15.58,-13.105,-16.056,-14.455,-14.539,-14.052,-16.022,-12.555,-13.048,-13.04,-14.035,-12.974,-14.097,-14.993,-12.996,-15.505,-17.103,-13.989,-14.035,-14.518,-13.562,-14.047,-14.548,-13.537,-14.546,-14.531,-13.032,-14.519,-15.538,-15.12,-15.503
2023-03-30,16:00:00,-14.035,-14.993,-13.61,-14.581,-14.026,-14.542,-14.546,-14.526,-14.972,-14.548,-15.036,-14.066,-16.072,-14.57,-15.58,-13.105,-15.551,-14.455,-14.539,-14.052,-15.013,-12.555,-13.048,-13.04,-14.035,-12.974,-14.097,-14.993,-12.996,-15.001,-16.091,-13.989,-14.035,-14.518,-13.562,-14.047,-14.548,-13.537,-14.546,-14.531,-13.032,-14.519,-15.538,-15.12,-15.503
2023-03-30,20:00:00,-14.035,-14.993,-13.61,-14.581,-15.541,-14.542,-14.546,-15.028,-14.47,-14.548,-14.531,-14.066,-15.568,-14.57,-15.075,-13.105,-15.551,-14.455,-14.539,-14.052,-15.013,-12.555,-13.048,-13.04,-14.035,-12.974,-14.097,-14.993,-12.996,-15.001,-16.091,-13.989,-14.035,-14.518,-13.562,-14.047,-14.548,-13.537,-14.042,-14.026,-13.032,-14.519,-15.034,-14.614,-15.001
2023-03-31,0:00:00,-14.035,-14.993,-13.61,-15.583,-17.056,-14.542,-14.546,-16.033,-14.972,-14.044,-15.036,-14.066,-16.072,-14.57,-15.075,-13.105,-15.551,-14.455,-14.539,-14.052,-15.517,-12.555,-13.048,-13.04,-14.035,-12.974,-14.097,-14.993,-12.996,-15.505,-17.103,-13.989,-14.035,-14.518,-13.562,-14.047,-14.548,-13.537,-14.042,-14.531,-13.535,-14.519,-15.034,-14.614,-15.001
2023-03-31,4:00:00,-14.035,-14.993,-13.61,-16.084,-18.067,-14.542,-15.051,-17.039,-15.474,-14.548,-15.541,-14.066,-16.576,-14.57,-15.075,-13.105,-15.551,-14.455,-14.539,-14.052,-16.022,-12.555,-13.048,-13.04,-14.035,-12.974,-14.097,-14.993,-12.996,-15.505,-17.61,-13.989,-14.035,-14.518,-13.562,-14.047,-14.548,-13.537,-14.546,-14.531,-13.535,-14.519,-15.538,-15.12,-15.503
2023-03-31,8:00:00,-14.035,-14.993,-13.61,-16.585,-19.078,-14.542,-15.051,-17.541,-15.976,-14.548,-16.046,-14.066,-16.576,-15.074,-15.58,-13.105,-16.056,-14.455,-14.539,-14.052,-16.527,-12.555,-13.048,-13.04,-14.035,-12.974,-14.097,-14.993,-12.996,-16.01,-18.116,-13.989,-14.035,-14.518,-13.562,-14.047,-14.548,-13.537,-14.546,-15.036,-13.032,-14.519,-16.042,-15.12,-15.503
2023-03-31,12:00:00,-14.035,-15.495,-13.61,-16.585,-17.056,-14.542,-15.051,-17.039,-16.478,-14.548,-16.046,-14.066,-17.081,-15.074,-15.58,-13.105,-16.056,-14.455,-14.539,-14.557,-16.527,-12.555,-13.048,-13.04,-14.035,-12.974,-14.097,-14.993,-12.996,-16.01,-18.116,-13.989,-14.035,-14.518,-13.562,-14.047,-14.548,-13.537,-14.546,-15.036,-13.535,-14.519,-16.042,-15.12,-16.005
2023-03-31,16:00:00,-14.035,-15.495,-14.115,-15.583,-15.036,-14.542,-15.051,-15.531,-15.474,-14.548,-15.541,-14.066,-16.576,-15.074,-15.58,-13.105,-16.056,-14.958,-15.043,-14.557,-16.022,-12.555,-13.048,-13.04,-14.539,-12.974,-14.601,-14.993,-12.996,-15.505,-17.103,-13.989,-14.538,-14.518,-13.562,-14.047,-14.548,-13.537,-14.546,-15.036,-13.535,-14.519,-16.042,-15.12,-15.503
2023-03-31,20:00:00,-14.035,-15.495,-14.115,-15.082,-15.541,-14.542,-15.051,-15.531,-14.972,-14.548,-15.036,-14.066,-16.576,-15.074,-15.58,-13.61,-16.056,-14.455,-15.043,-14.557,-15.517,-12.555,-13.048,-13.04,-14.539,-12.974,-14.601,-14.993,-12.996,-15.505,-16.597,-13.989,-14.538,-14.518,-13.562,-14.047,-14.548,-13.537,-14.546,-14.531,-13.535,-14.519,-15.538,-15.12,-15.503
2023-04-01,0:00:00,-14.035,-14.993,-14.115,-15.082,-16.046,-14.542,-15.051,-15.531,-14.972,-14.548,-15.036,-14.066,-16.072,-14.57,-15.58,-13.61,-16.056,-14.455,-14.539,-14.052,-15.517,-12.555,-13.048,-13.04,-14.539,-12.974,-14.601,-14.993,-12.996,-15.505,-16.597,-13.989,-14.538,-14.518,-13.562,-14.047,-14.548,-14.042,-14.546,-14.531,-13.535,-14.519,-15.538,-15.12,-15.503
2023-04-01,4:00:00,-14.035,-14.993,-13.61,-15.583,-17.562,-14.542,-15.051,-16.536,-14.972,-14.548,-15.036,-14.066,-16.072,-14.57,-15.58,-13.61,-16.056,-14.455,-14.539,-14.052,-16.022,-12.555,-13.048,-13.04,-14.539,-12.974,-14.601,-14.993,-12.996,-15.505,-17.103,-13.989,-14.538,-14.518,-13.562,-14.047,-14.548,-13.537,-14.546,-14.531,-13.535,-14.519,-15.538,-15.12,-15.503
2023-04-01,8:00:00,-14.035,-14.993,-13.61,-16.585,-18.573,-14.542,-15.051,-17.541,-15.976,-14.548,-15.541,-14.066,-16.576,-15.074,-15.58,-13.61,-16.056,-14.455,-14.539,-14.052,-16.527,-12.555,-13.048,-13.04,-14.539,-12.974,-14.601,-14.993,-12.996,-16.01,-18.116,-13.989,-14.538,-14.518,-13.562,-14.047,-14.548,-13.537,-14.546,-15.036,-13.535,-14.519,-16.042,-15.12,-15.503
2023-04-01,12:00:00,-14.035,-15.495,-14.115,-16.585,-17.056,-14.542,-15.051,-17.039,-15.976,-14.548,-16.046,-14.066,-17.081,-15.074,-15.58,-13.61,-16.56,-14.958,-15.043,-14.557,-16.527,-12.555,-13.048,-13.04,-14.539,-12.974,-14.601,-14.993,-12.996,-16.01,-18.116,-13.989,-14.538,-14.518,-13.562,-14.047,-14.548,-13.537,-14.546,-15.036,-13.535,-14.519,-16.042,-15.12,-16.005
2023-04-01,16:00:00,-14.035,-15.495,-14.115,-15.583,-15.036,-14.542,-15.051,-15.531,-15.474,-14.548,-15.541,-14.57,-16.576,-15.074,-15.58,-13.61,-16.056,-14.958,-15.043,-14.557,-16.022,-12.555,-13.048,-13.04,-14.539,-12.974,-14.601,-14.993,-12.996,-15.505,-17.103,-13.989,-14.538,-14.518,-13.562,-14.047,-14.548,-14.042,-14.546,-15.036,-13.535,-14.519,-16.042,-15.12,-16.005
2023-04-01,20:00:00,-14.035,-15.495,-14.115,-15.082,-16.046,-14.542,-15.051,-15.531,-14.972,-14.548,-15.036,-14.57,-16.576,-14.57,-15.58,-13.61,-16.056,-14.455,-15.043,-14.557,-15.517,-12.555,-13.048,-13.04,-14.539,-12.974,-14.601,-14.993,-12.996,-15.505,-17.103,-13.989,-14.538,-14.518,-13.562,-14.047,-14.548,-14.042,-14.546,-14.531,-13.535,-14.519,-15.538,-15.12,-15.503
2023-04-02,0:00:00,-14.035,-14.993,-14.115,-16.084,-18.067,-14.542,-15.051,-17.039,-15.474,-14.548,-15.541,-14.57,-16.576,-14.57,-15.58,-13.61,-16.056,-14.455,-14.539,-14.557,-16.022,-12.555,-13.048,-13.04,-14.539,-12.974,-14.601,-14.993,-12.996,-15.505,-17.61,-13.989,-14.538,-14.518,-13.562,-14.047,-14.548,-14.042,-14.546,-14.531,-13.535,-14.519,-15.538,-15.12,-15.503
2023-04-02,4:00:00,-14.035,-14.993,-14.115,-16.585,-18.573,-14.542,-15.051,-17.541,-15.976,-14.548,-16.046,-14.57,-17.081,-15.074,-15.58,-13.61,-16.056,-14.455,-15.043,-14.557,-16.527,-12.555,-13.048,-13.544,-14.539,-12.974,-14.601,-14.993,-12.996,-16.01,-18.116,-13.989,-14.538,-14.518,-13.562,-14.047,-14.548,-14.042,-14.546,-15.036,-13.535,-14.519,-16.042,-15.12,-15.503
2023-04-02,8:00:00,-14.035,-15.495,-14.115,-17.085,-19.078,-14.542,-15.555,-18.044,-16.478,-14.548,-16.046,-14.57,-17.081,-15.074,-16.085,-13.61,-16.56,-14.958,-15.043,-14.557,-17.031,-12.555,-13.048,-13.544,-14.539,-12.974,-14.601,-14.993,-12.996,-16.01,-18.623,-13.989,-14.538,-14.518,-13.562,-14.047,-14.548,-14.042,-15.051,-15.036,-13.535,-14.519,-16.546,-15.12,-16.005
2023-04-02,12:00:00,-14.035,-15.495,-14.115,-16.084,-16.551,-14.542,-15.555,-17.039,-15.976,-14.548,-16.046,-14.57,-17.585,-15.074,-16.085,-13.61,-16.56,-14.958,-15.043,-14.557,-16.527,-12.555,-13.048,-13.544,-14.539,-12.974,-14.601,-14.993,-12.996,-16.01,-18.116,-13.989,-14.538,-15.019,-13.562,-14.047,-14.548,-14.042,-15.051,-15.036,-13.535,-15.023,-16.546,-15.12,-16.005
