"Mission","AGCID","Date","Time","TempC"
2021,"T08",2021-09-11,1899-12-31 04:00:00,1.943
2021,"T08",2021-09-11,1899-12-31 08:00:00,2.443
2021,"T08",2021-09-11,1899-12-31 12:00:00,3.945
2021,"T08",2021-09-11,1899-12-31 16:00:00,6.948
2021,"T08",2021-09-11,1899-12-31 20:00:00,3.444
2021,"T08",2021-09-12,1899-12-31,-0.059
2021,"T08",2021-09-12,1899-12-31 04:00:00,0.441
2021,"T08",2021-09-12,1899-12-31 08:00:00,0.441
2021,"T08",2021-09-12,1899-12-31 12:00:00,3.945
2021,"T08",2021-09-12,1899-12-31 16:00:00,6.948
2021,"T08",2021-09-12,1899-12-31 20:00:00,1.943
2021,"T08",2021-09-13,1899-12-31,0.942
2021,"T08",2021-09-13,1899-12-31 04:00:00,0.942
2021,"T08",2021-09-13,1899-12-31 08:00:00,1.943
2021,"T08",2021-09-13,1899-12-31 12:00:00,3.945
2021,"T08",2021-09-13,1899-12-31 16:00:00,5.947
2021,"T08",2021-09-13,1899-12-31 20:00:00,3.945
2021,"T08",2021-09-14,1899-12-31,3.444
2021,"T08",2021-09-14,1899-12-31 04:00:00,2.944
2021,"T08",2021-09-14,1899-12-31 08:00:00,2.944
2021,"T08",2021-09-14,1899-12-31 12:00:00,4.445
2021,"T08",2021-09-14,1899-12-31 16:00:00,4.445
2021,"T08",2021-09-14,1899-12-31 20:00:00,3.945
2021,"T08",2021-09-15,1899-12-31,2.443
2021,"T08",2021-09-15,1899-12-31 04:00:00,2.944
2021,"T08",2021-09-15,1899-12-31 08:00:00,0.441
2021,"T08",2021-09-15,1899-12-31 12:00:00,5.446
2021,"T08",2021-09-15,1899-12-31 16:00:00,6.447
2021,"T08",2021-09-15,1899-12-31 20:00:00,4.445
2021,"T08",2021-09-16,1899-12-31,3.444
2021,"T08",2021-09-16,1899-12-31 04:00:00,1.943
2021,"T08",2021-09-16,1899-12-31 08:00:00,2.443
2021,"T08",2021-09-16,1899-12-31 12:00:00,3.945
2021,"T08",2021-09-16,1899-12-31 16:00:00,4.445
2021,"T08",2021-09-16,1899-12-31 20:00:00,2.944
2021,"T08",2021-09-17,1899-12-31,2.944
2021,"T08",2021-09-17,1899-12-31 04:00:00,2.443
2021,"T08",2021-09-17,1899-12-31 08:00:00,1.442
2021,"T08",2021-09-17,1899-12-31 12:00:00,3.945
2021,"T08",2021-09-17,1899-12-31 16:00:00,4.946
2021,"T08",2021-09-17,1899-12-31 20:00:00,1.943
2021,"T08",2021-09-18,1899-12-31,0.441
2021,"T08",2021-09-18,1899-12-31 04:00:00,0.441
2021,"T08",2021-09-18,1899-12-31 08:00:00,0.441
2021,"T08",2021-09-18,1899-12-31 12:00:00,0.942
2021,"T08",2021-09-18,1899-12-31 16:00:00,2.443
2021,"T08",2021-09-18,1899-12-31 20:00:00,0.441
2021,"T08",2021-09-19,1899-12-31,-1.061
2021,"T08",2021-09-19,1899-12-31 04:00:00,-1.061
2021,"T08",2021-09-19,1899-12-31 08:00:00,-0.56
2021,"T08",2021-09-19,1899-12-31 12:00:00,-0.059
2021,"T08",2021-09-19,1899-12-31 16:00:00,0.441
2021,"T08",2021-09-19,1899-12-31 20:00:00,-1.061
2021,"T08",2021-09-20,1899-12-31,-3.063
2021,"T08",2021-09-20,1899-12-31 04:00:00,-2.562
2021,"T08",2021-09-20,1899-12-31 08:00:00,-1.061
2021,"T08",2021-09-20,1899-12-31 12:00:00,0.441
2021,"T08",2021-09-20,1899-12-31 16:00:00,0.942
2021,"T08",2021-09-20,1899-12-31 20:00:00,-0.059
2021,"T08",2021-09-21,1899-12-31,-2.062
2021,"T08",2021-09-21,1899-12-31 04:00:00,-1.561
2021,"T08",2021-09-21,1899-12-31 08:00:00,-0.56
2021,"T08",2021-09-21,1899-12-31 12:00:00,0.441
2021,"T08",2021-09-21,1899-12-31 16:00:00,0.441
2021,"T08",2021-09-21,1899-12-31 20:00:00,-0.56
2021,"T08",2021-09-22,1899-12-31,-0.059
2021,"T08",2021-09-22,1899-12-31 04:00:00,-1.061
2021,"T08",2021-09-22,1899-12-31 08:00:00,-1.061
2021,"T08",2021-09-22,1899-12-31 12:00:00,-0.059
2021,"T08",2021-09-22,1899-12-31 16:00:00,-0.059
2021,"T08",2021-09-22,1899-12-31 20:00:00,-1.561
2021,"T08",2021-09-23,1899-12-31,-2.062
2021,"T08",2021-09-23,1899-12-31 04:00:00,-1.561
2021,"T08",2021-09-23,1899-12-31 08:00:00,-1.561
2021,"T08",2021-09-23,1899-12-31 12:00:00,0.441
2021,"T08",2021-09-23,1899-12-31 16:00:00,0.942
2021,"T08",2021-09-23,1899-12-31 20:00:00,-2.062
2021,"T08",2021-09-24,1899-12-31,-2.062
2021,"T08",2021-09-24,1899-12-31 04:00:00,-1.561
2021,"T08",2021-09-24,1899-12-31 08:00:00,-1.061
2021,"T08",2021-09-24,1899-12-31 12:00:00,-0.059
2021,"T08",2021-09-24,1899-12-31 16:00:00,0.441
2021,"T08",2021-09-24,1899-12-31 20:00:00,-0.56
2021,"T08",2021-09-25,1899-12-31,-1.061
2021,"T08",2021-09-25,1899-12-31 04:00:00,-1.561
2021,"T08",2021-09-25,1899-12-31 08:00:00,-1.061
2021,"T08",2021-09-25,1899-12-31 12:00:00,-0.059
2021,"T08",2021-09-25,1899-12-31 16:00:00,-0.059
